provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
606,,GLOUCESTER CLUB HOUSE,17 ST. MARYS SQUARE,GLOUCESTER,SW,GL1 2QT,178,51.868187,-2.2491618,,,01-02,,,,,,
607,,GRAFTON ROAD DAY CENTRE,20 GRAFTON ROAD,GLOUCESTER,SW,GL2 0QW,178,51.870346,-2.2215632,,,01-02,,,,,,
608,,MILSOM STREET DAY CENTRE,8 MILSOM STREET,CHELTENHAM,SW,GL50 4BA,178,51.904756,-2.080755,,,01-02,,,,,,
609,,WESTON ROAD DAY CENTE,78 WESTON ROAD,GLOUCESTER,SW,GL1 5AX,178,51.857179,-2.2464728,,,01-02,,,,,,
610,,WHITE HOUSE DAY CENTRE,STOW ROAD,MORETON-IN-MARSH,SW,GL56 0DW,178,51.987182,-1.7042442,,,01-02,,,,,,
611,,WORCESTER HOUSE DAY CENTRE,PITTVILLE CIRCUS ROAD,CHELTENHAM,SW,GL52 2QA,178,51.902466,-2.0601699,,,01-02,,,,,,
612,,ARENA,43 RODNEY ROAD,CHELTENHAM,SW,GL50 1HX,178,51.898871,-2.0748729,,,01-02,,,,,,
613,,UNDERLEAF,BOXBUSH ROAD,COLEFORD,SW,GL16 8DN,178,51.794316,-2.619312,,,01-02,,,,,,
614,,YEOVIL DISTRICT HOSPITAL,HIGHER KINGSTON,YEOVIL,SW,BA21 4AT,177,50.945297,-2.6339071,,,01-02,,,,,,
615,,CHELTENHAM & GLOUCESTER NUFFIELD,HATHERLEY LANE,CHELTENHAM,SW,GL51 6SY,178,51.891864,-2.1297598,,,01-02,,,,,,
616,,CIRENCESTER HOSPITAL,TETBURY ROAD,CIRENCESTER,SW,GL7 1UY,178,51.712122,-1.9759555,,,01-02,,,,,,
617,,THE LAURELS,NEWTON ABBOT HOSPITAL,NEWTON ABBOT,SW,TQ12 4PT,176,50.528653,-3.60801,,,01-02,,,,,,
618,,THE GLASTONBURY ENTERPRISE RESOURCE CENTRE,UNIT 9 & 10,GLASTONBURY,SW,BA6 9LZ,177,51.148059,-2.7274506,,,01-02,,,,,,
619,,DORCHESTER PRISON INREACH TEAM,1A ACLAND ROAD,DORCHESTER,SW,DT1 1JW,175,50.714585,-2.4354081,,,01-02,,,,,,
620,,NURSE PRESCRIBER CASTLE GARDENS SURGERY,CASTLE HILL GARDENS,TORRINGTON,SW,EX38 8EU,176,50.951586,-4.1400005,,,01-02,,,,,,
621,,CHELTENHAM GENERAL HOSPITAL,SANDFORD ROAD,CHELTENHAM,SW,GL53 7AN,178,51.89319,-2.0718118,,,01-02,,,,,,
622,,CINDERFORD HEALTH CENTRE,DOCKHAM ROAD,CINDERFORD,SW,GL14 2AN,178,51.822757,-2.4956209,,,01-02,,,,,,
623,,COLEFORD HEALTH CENTRE,RAILWAY DRIVE,COLEFORD,SW,GL16 8RH,178,51.79111,-2.6150924,,,01-02,,,,,,
624,,FAIRFORD HOSPITAL,THE CROFT,FAIRFORD,SW,GL7 4BB,178,51.707871,-1.7786741,,,01-02,,,,,,
625,,FOREST OF DEAN (ATU),GROVE ROAD,LYDNEY,SW,GL15 5JE,178,51.727324,-2.536882,,,01-02,,,,,,
626,,GDAS STROUD,UNIT 13,STROUD,SW,GL6 6NU,178,51.752625,-2.2223912,,,01-02,,,,,,
627,,LYDNEY HOSPITAL,GROVE ROAD,LYDNEY,SW,GL15 5JE,178,51.727324,-2.536882,,,01-02,,,,,,
628,,NEWENT HEALTH CENTRE,NEWENT ROAD,GLOUCESTER,SW,GL2 8DN,178,51.879246,-2.306082,,,01-02,,,,,,
629,,OAKES HOUSE,55 LONDON ROAD,GLOUCESTER,SW,GL1 3HF,178,51.868096,-2.2368018,,,01-02,,,,,,
630,,RYECROFT HOSTEL,78 RYECROFT STREET,GLOUCESTER,SW,GL1 4LY,178,51.857495,-2.2368332,,,01-02,,,,,,
631,,STROUD GENERAL HOSPITAL,TRINITY ROAD,STROUD,SW,GL5 2HY,178,51.743022,-2.2081214,,,01-02,,,,,,
632,,GLOUCESTERSHIRE ROYAL HOSPITAL,GREAT WESTERN ROAD,GLOUCESTER,SW,GL1 3NN,178,51.866088,-2.2338867,,,01-02,,,,,,
633,,GLOUCESTER CRISIS TEAM,306 BARTON STREET,GLOUCESTER,SW,GL1 4JJ,178,51.856463,-2.231499,,,01-02,,,,,,
634,,NURSE PRESCRIBER NDDH,SUITE 7,BARNSTAPLE,SW,EX31 4JB,176,51.092201,-4.0511326,,,01-02,,,,,,
635,,POOLE GENERAL HOSPITAL,LONGFLEET ROAD,POOLE,SW,BH15 2JB,175,50.721987,-1.9731169,,,01-02,,,,,,
636,,THE FROME ENTERPRISE RESOURCE CENTRE,MANOR ROAD,FROME,SW,BA11 4BS,177,51.222888,-2.3271364,,,01-02,,,,,,
637,,CHARD DAY SERVICES,BAPTIST CHURCH HALL,CHARD,SW,TA20 2AH,177,50.872047,-2.9654734,,,01-02,,,,,,
638,,NORTH DEVON AIR AMBULANCE,EAGLESCOTT AIRFIELD,UMBERLEIGH,SW,EX37 9LH,176,50.929717,-3.9760779,,,01-02,,,,,,
639,,PAIGNTON AMBULANCE STATION,MOUNTBATTEN HOUSE,PAIGNTON,SW,TQ4 5LA,176,50.433243,-3.5701074,,,01-02,,,,,,
640,,STRATFIELD HOUSE DAY SERVICES,WELLINGTON & DISTRICT HOSPITAL,WELLINGTON,SW,TA21 8QQ,177,50.97627,-3.2270605,,,01-02,,,,,,
641,,DORSET YOUTH OFFENDING TEAM,MONKTON PARK,DORCHESTER,SW,DT2 9PS,175,50.693332,-2.4526252,,,01-02,,,,,,
642,,ABBEY VIEW MEDICAL CENTRE,SALISBURY ROAD,SHAFTESBURY,SW,SP7 8DH,175,51.002839,-2.1912489,,,01-02,,,,,,
643,,BLACK SWAN,BRIDGE STREET,FROME,SW,BA11 1BB,177,51.233079,-2.3194745,,,01-02,,,,,,
644,,PARKGATE HOUSE,EAST REACH,TAUNTON,SW,TA1 3EX,177,51.016097,-3.0913367,,,01-02,,,,,,
645,,RIDLEY DAY HOSPITAL,WINCANTON COMMUNITY HOSPITAL,WINCANTON,SW,BA9 9DQ,177,51.058753,-2.4181686,,,01-02,,,,,,
646,,BOURNEMOUTH AMBULANCE STATION,42 PORTCHESTER ROAD,BOURNEMOUTH,SW,BH8 8LE,175,50.730296,-1.8665629,,,01-02,,,,,,
647,,BLANDFORD AMBULANCE STATION,SUNRISE BUSINESS PARK,BLANDFORD FORUM,SW,DT11 8ST,175,50.87555,-2.1565734,,,01-02,,,,,,
648,,CHRISTCHURCH AMBULANCE STATION,BINGHAM ROAD,CHRISTCHURCH,SW,BH23 3AH,175,50.737922,-1.7559216,,,01-02,,,,,,
649,,DORCHESTER AMBULANCE STATION,LUBBECKE WAY,DORCHESTER,SW,DT1 1QL,175,50.712308,-2.4237022,,,01-02,,,,,,
650,,SHAFTESBURY AMBULANCE STATION,37 BIMPORT,SHAFTESBURY,SW,SP7 8AX,175,51.005529,-2.2011655,,,01-02,,,,,,
651,,SHERBOURNE AMBULANCE STATION,COLDHARBOUR,SHERBORNE,SW,DT9 4JN,175,50.954909,-2.5071425,,,01-02,,,,,,
652,,SWANAGE AMBULANCE STATION,28 QUEENS ROAD,SWANAGE,SW,BH19 2ER,175,50.606643,-1.9619333,,,01-02,,,,,,
653,,WAREHAM AMBULANCE STATION,STRECHE ROAD,WAREHAM,SW,BH20 4PG,175,50.687004,-2.1167043,,,01-02,,,,,,
654,,WIMBOURNE AMBULANCE STATION,HANHAM ROAD,WIMBORNE,SW,BH21 1AS,175,50.801115,-1.9847789,,,01-02,,,,,,
655,,BRIDPORT AMBULANCE STATION,UNIT 2A,BRIDPORT,SW,DT6 3UX,175,50.748153,-2.7447908,,,01-02,,,,,,
656,,AXMINSTER AMBULANCE STATION,CHARD STREET,AXMINSTER,SW,EX13 5DU,176,50.783892,-2.9962684,,,01-02,,,,,,
657,,CREDITON AMBULANCE STATION,KIDDICOTT,CREDITON,SW,EX17 2AY,176,50.791469,-3.6637644,,,01-02,,,,,,
658,,EXMOUTH AMBULANCE STATION,LIVERTON BUSINESS PARK,EXMOUTH,SW,EX8 2NR,176,50.631238,-3.376729,,,01-02,,,,,,
659,,HONITON AMBULANCE STATION,DEVONSHIRE ROAD,HONITON,SW,EX14 1SD,176,50.791422,-3.2107491,,,01-02,,,,,,
660,,SIDMOUTH AMBULANCE STATION,FIRE STATION,SIDMOUTH,SW,EX10 9UU,176,50.693727,-3.23938,,,01-02,,,,,,
661,,TIVERTON AMBULANCE STATION,HILL CREST,TIVERTON,SW,EX16 6AT,176,50.90717,-3.4813314,,,01-02,,,,,,
662,,EXETER AMBULANCE STATION,GLADSTONE ROAD,EXETER,SW,EX1 2EB,176,50.724678,-3.5158615,,,01-02,,,,,,
663,,TORQUAY AMBULANCE STATION,LAWES BRIDGE,TORQUAY,SW,TQ2 7BP,176,50.482713,-3.5516603,,,01-02,,,,,,
664,,BARNSTAPLE AMBULANCE STATION,LAUDER LANE,BARNSTAPLE,SW,EX31 3TA,176,51.064094,-4.0843289,,,01-02,,,,,,
665,,BIDEFORD AMBULANCE STATION,CLOVELLY ROAD INDUSTRIAL ESTATE,BIDEFORD,SW,EX39 3HN,176,51.01005,-4.2338299,,,01-02,,,,,,
666,,HOLSWORTHY AMBULANCE STATION,WELL PARK,HOLSWORTHY,SW,EX22 6DH,176,50.812297,-4.3530499,,,01-02,,,,,,
667,,ILFRACOMBE AMBULANCE STATION,MARLBOROUGH ROAD,ILFRACOMBE,SW,EX34 8JL,176,51.205007,-4.1225249,,,01-02,,,,,,
668,,SOUTH MOLTON AMBULANCE STATION,WIDGERY DRIVE,SOUTH MOLTON,SW,EX36 4DP,176,51.017075,-3.8392386,,,01-02,,,,,,
669,,DERRIFORD AMBULANCE STATION,MORLAIX DRIVE,PLYMOUTH,SW,PL6 5AB,176,50.416473,-4.1198391,,,01-02,,,,,,
670,,KINGSBRIDGE AMBULANCE STATION,PLYMOUTH ROAD,KINGSBRIDGE,SW,TQ7 1AT,176,50.288709,-3.7788257,,,01-02,,,,,,
671,,ASHBURTON AMBULANCE STATION,7 EASTERN ROAD,NEWTON ABBOT,SW,TQ13 7AP,176,50.519071,-3.748567,,,01-02,,,,,,
672,,BRIXHAM AMBULANCE STATION,PENN MEADOWS,BRIXHAM,SW,TQ5 9PW,176,50.388534,-3.5125564,,,01-02,,,,,,
673,,DARTMOUTH AMBULANCE STATION,COLLEGE WAY,DARTMOUTH,SW,TQ6 9SL,176,50.353603,-3.5833912,,,01-02,,,,,,
674,,DAWLISH AMBULANCE STATION,OAK HILL,DAWLISH,SW,EX7 9QZ,176,50.578635,-3.4794019,,,01-02,,,,,,
675,,NEWTON ABBOT AMBULANCE STATION,THE AVENUE,NEWTON ABBOT,SW,TQ12 2DR,176,50.534514,-3.6048933,,,01-02,,,,,,
676,,TOTNES AMBULANCE STATION,CORONATION ROAD,TOTNES,SW,TQ9 5DF,176,50.432038,-3.6839377,,,01-02,,,,,,
677,,CASTLE CARY AMBULANCE STATION,VICTORIA PARK,CASTLE CARY,SW,BA7 7DG,177,51.090505,-2.5190768,,,01-02,,,,,,
678,,TAUNTON AMBULANCE STATION,LISIEUX WAY,TAUNTON,SW,TA1 2LB,177,51.015087,-3.0809774,,,01-02,,,,,,
679,,BRIDGWATER AMBULANCE STATION,ALBERT STREET,BRIDGWATER,SW,TA6 3RG,177,51.126363,-3.0081361,,,01-02,,,,,,
680,,MINEHEAD AMBULANCE STATION,TOWNSEND ROAD,MINEHEAD,SW,TA24 5RJ,177,51.199957,-3.4727709,,,01-02,,,,,,
681,,TRUST HQ,UNIT 3/4,EXETER,SW,EX2 7HY,176,50.720169,-3.4647443,,,01-02,,,,,,
682,,SHEPTON MALLET AMBULANCE STATION,BOARD CROSS,SHEPTON MALLET,SW,BA4 5DX,177,51.189839,-2.5509004,,,01-02,,,,,,
683,,ILMINSTER AMBULANCE STATION,BUTTS ROAD,ILMINSTER,SW,TA19 0AX,177,50.928231,-2.9097053,,,01-02,,,,,,
684,,BURNHAM AMBULANCE STATION,LOVE LANE,BURNHAM-ON-SEA,SW,TA8 1EU,177,51.23815,-2.9929159,,,01-02,,,,,,
685,,GLASTONBURY AMBULANCE STATION,BECKERY NEW ROAD,GLASTONBURY,SW,BA6 9NS,177,51.143735,-2.7315282,,,01-02,,,,,,
686,,YEOVIL AMBULANCE STATION,RECKLEFORD,YEOVIL,SW,BA20 1JF,177,50.942954,-2.6265023,,,01-02,,,,,,
687,,FROME AMBULANCE STATION,2 GEORGES GROUND,FROME,SW,BA11 4RP,177,51.219626,-2.3264689,,,01-02,,,,,,
688,,DHC POOLE HOSPITAL,POOLE HOSPITAL,POOLE,SW,BH15 2JB,175,50.721987,-1.9731169,,,01-02,,,,,,
689,,CMHT-A PURBECK,19 BONNETS LANE,WAREHAM,SW,BH20 4HB,175,50.687317,-2.1095139,,,01-02,,,,,,
690,,LANSDOWN LODGE,LANSDOWN ROAD,CHELTENHAM,SW,GL51 6QL,178,51.894699,-2.0993088,,,01-02,,,,,,
691,,FROME RENAL OUTPOST,FROME COMMUNITY HOSPITAL,FROME,SW,BA11 2FH,177,51.237156,-2.3112808,,,01-02,,,,,,
692,,LITCHDON MEDICAL CENTRE,LANDKEY ROAD,BARNSTAPLE,SW,EX32 9LL,176,51.069586,-4.0417106,,,01-02,,,,,,
693,,TAW CMHT 1,ILFRACOMBE CENTRE,ILFRACOMBE,SW,EX34 9BQ,176,51.210255,-4.1182848,,,01-02,,,,,,
694,,NURSE PRESCRIBER SOUTH MOLTON HC,9-10 EAST STREET,SOUTH MOLTON,SW,EX36 3BZ,176,51.018386,-3.8325037,,,01-02,,,,,,
695,,MOBILE CHEMOTHERAPY UNIT,ONCOLOGY DEPARTMENT,CHELTENHAM,SW,GL53 7AN,178,51.89319,-2.0718118,,,01-02,,,,,,
696,,ROYAL BOURNEMOUTH HOSPITAL,CASTLE LANE EAST,BOURNEMOUTH,SW,BH7 7DW,175,50.747482,-1.8205054,,,01-02,,,,,,
697,,POOLE GENERAL HOSPITAL NHS TRUST HQ,LONGFLEET ROAD,POOLE,SW,BH15 2JB,175,50.721987,-1.9731169,,,01-02,,,,,,
698,,BRUNEL LODGE,OLD TOTNES ROAD,NEWTON ABBOT,SW,TQ12 6AA,176,50.52007,-3.6211762,,,01-02,,,,,,
699,,HARBOURNE UNIT,TOTNES COMMUNITY HOSPITAL,TOTNES,SW,TQ9 5GH,176,50.432782,-3.6841331,,,01-02,,,,,,
700,,NEWTON ABBOT HOSPITAL,64 EAST STREET,NEWTON ABBOT,SW,TQ12 4PT,176,50.528653,-3.60801,,,01-02,,,,,,
701,,TORBAY HOSPITAL,NEWTON ROAD,TORQUAY,SW,TQ2 7AA,176,50.482325,-3.5537901,,,01-02,,,,,,
702,,NEWTON ABBOT COMMUNITY HOSPITAL,JETTY MARSH ROAD,NEWTON ABBOT,SW,TQ12 2TS,176,50.539261,-3.6122377,,,01-02,,,,,,
703,,CAMHS NORTH DEVON,109 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1TA,176,51.081446,-4.0587522,,,01-02,,,,,,
704,,MAXWELL CENTRE,WOTTON LAWN HOSPITAL,GLOUCESTER,SW,GL1 3PX,178,51.865969,-2.2257969,,,01-02,,,,,,
705,,WITHYCOMBE CLINIC,89 WITHYCOMBE VILLAGE ROAD,EXMOUTH,SW,EX8 3AE,176,50.627949,-3.4036098,,,01-02,,,,,,
706,,WINCANTON COMMUNITY HOSPITAL,VERRINGTON,WINCANTON,SW,BA9 9DQ,177,51.058753,-2.4181686,,,01-02,,,,,,
707,,CULM VALLEY INTEGRATED CH,WILLAND ROAD,CULLOMPTON,SW,EX15 1FE,176,50.864177,-3.3927316,,,01-02,,,,,,
708,,OKEHAMPTON COMMUNITY HOSPITAL,CAVELL WAY,OKEHAMPTON,SW,EX20 1PN,176,50.741911,-3.9973431,,,01-02,,,,,,
709,,BOURNEMOUTH NUFFIELD HOSPITAL,67-71 LANSDOWNE ROAD,BOURNEMOUTH,SW,BH1 1RW,175,50.730426,-1.8709265,,,01-02,,,,,,
710,,BECKERY RESOURCE CENTRE,BECKERY ROAD,GLASTONBURY,SW,BA6 9NX,177,51.144748,-2.730515,,,01-02,,,,,,
711,,DERRIFORD HOSPITAL,DERRIFORD ROAD,PLYMOUTH,SW,PL6 8DH,176,50.41672,-4.1136845,,,01-02,,,,,,
712,,NORTH DEVON DISTRICT HOSPITAL,RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,176,51.092201,-4.0511326,,,01-02,,,,,,
713,,CEDAR LODGE,SUMMERLANDS,YEOVIL,SW,BA20 2BN,177,50.946067,-2.6459172,,,01-02,,,,,,
714,,PENN HOUSE,PENN HILL,YEOVIL,SW,BA20 1SF,177,50.939642,-2.6318946,,,01-02,,,,,,
715,,THE BRIDGE,PRIORY PARK,WELLS,SW,BA5 1TJ,177,51.203556,-2.6547237,,,01-02,,,,,,
716,,MOORE COTTAGE HOSPITAL,MOORE ROAD,CHELTENHAM,SW,GL54 2AZ,178,51.886326,-1.7567903,,,01-02,,,,,,
717,,CHELTENHAM GENERAL HOSPITAL,SANDFORD ROAD,CHELTENHAM,SW,GL53 7AN,178,51.89319,-2.0718118,,,01-02,,,,,,
718,,DELANCEY HOSPITAL,CHARLTON LANE,CHELTENHAM,SW,GL53 9DT,178,51.878415,-2.0762479,,,01-02,,,,,,
719,,COMMUNITY CLINICS - YEOVIL DISTRICT HOSPITAL,YEOVIL DISTRICT HOSPITAL,YEOVIL,SW,BA21 4AT,177,50.945297,-2.6339071,,,01-02,,,,,,
720,,THIRLESTAINE BREAST CENTRE,COBALT HOUSE,CHELTENHAM,SW,GL53 7AS,178,51.88848,-2.0698718,,,01-02,,,,,,
721,,PSYCHOLOGY DEPARTMENT FOR NORTH DEVON,THE ANNEX,BARNSTAPLE,SW,EX32 8ND,176,51.076853,-4.0565639,,,01-02,,,,,,
722,,GLANVILLE HOUSE,CHURCH STREET,BRIDGWATER,SW,TA6 5AT,177,51.130927,-2.9981171,,,01-02,,,,,,
723,,TORBAY HOSPITAL ANNEXE,187 NEWTON ROAD,TORQUAY,SW,TQ2 7BA,176,50.485606,-3.5559558,,,01-02,,,,,,
724,,COLLIERS COURT,LATIMER ROAD,CINDERFORD,SW,GL14 2QA,178,51.825309,-2.4916007,,,01-02,,,,,,
725,,WEAVERS CROFT,FIELD ROAD,STROUD,SW,GL5 2HZ,178,51.742713,-2.2098579,,,01-02,,,,,,
726,,NURSE PRESCRIBER HOLSWORTHY MC,DOBLES LANE,HOLSWORTHY,SW,EX22 6GH,176,50.81884,-4.3501843,,,01-02,,,,,,
727,,NURSE PRESCRIBER BOUTPORT STREET,110 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1TD,176,51.082557,-4.0600152,,,01-02,,,,,,
728,,NURSE PRESCRIBER BIDEFORD MC,ABBOTSHAM ROAD,BIDEFORD,SW,EX39 3AF,176,51.017119,-4.2116132,,,01-02,,,,,,
729,,NURSE PRESCRIBER CAEN MC,CAEN HEALTH CENTRE,BRAUNTON,SW,EX33 1LR,176,51.107408,-4.1629067,,,01-02,,,,,,
730,,NURSE PRESCRIBER TORRINGTON HC,NEW ROAD,TORRINGTON,SW,EX38 8EL,176,50.951997,-4.140176,,,01-02,,,,,,
731,,NURSE PRESCRIBER NORTHAM SURGERY,BAY VIEW ROAD,BIDEFORD,SW,EX39 1AZ,176,51.038054,-4.2155203,,,01-02,,,,,,
732,,NURSE PRESCRIBER BRANNAM MC,BRANNAMS SQUARE,BARNSTAPLE,SW,EX32 8GP,176,51.077579,-4.0562248,,,01-02,,,,,,
733,,NURSE PRESCRIBER WATERSIDE MC,ST. BRANNOCKS ROAD,ILFRACOMBE,SW,EX34 8EG,176,51.203741,-4.1268329,,,01-02,,,,,,
734,,CRISIS TEAM EAST,69 HAVEN ROAD,POOLE,SW,BH13 7LN,175,50.698623,-1.9279197,,,01-02,,,,,,
735,,RIVERSIDE SURGERY (TOWER),LE MOLAY-LITTRY WAY,NEWTON ABBOT,SW,TQ13 9QP,176,50.592121,-3.6737215,,,01-02,,,,,,
736,,OKEHAMPTON AMBULANCE STATION,UNIT 1,OKEHAMPTON,SW,EX20 1FL,176,50.743129,-3.9781037,,,01-02,,,,,,
737,,NURSE PRESCRIBER CROWN YEALM HOUSE,PATHFIELDS BUSINESS PARK,SOUTH MOLTON,SW,EX36 3LH,176,51.026948,-3.8352801,,,01-02,,,,,,
738,,NURSE PRESCRIBER FREMINGTON MC,11-13 BEARDS ROAD,BARNSTAPLE,SW,EX31 2PG,176,51.069907,-4.1221313,,,01-02,,,,,,
739,,NURSE PRESCRIBER WOODA SURGERY,CLARENCE WHARF,BIDEFORD,SW,EX39 4AU,176,51.017748,-4.2006927,,,01-02,,,,,,
740,,NURSE PRESCRIBER BRADWORTHY,THE SQUARE,HOLSWORTHY,SW,EX22 7SY,176,50.901686,-4.3855325,,,01-02,,,,,,
741,,NURSE PRESCRIBER WALLINGBROOK HC,BACK LANE,CHULMLEIGH,SW,EX18 7DL,176,50.914352,-3.8749612,,,01-02,,,,,,
742,,NURSE PRESCRIBER LITCHDON MC,LANDKEY ROAD,BARNSTAPLE,SW,EX32 9LL,176,51.069586,-4.0417106,,,01-02,,,,,,
743,,NURSE PRESCRIBER QUEENS MC,6-7 QUEEN STREET,BARNSTAPLE,SW,EX32 8HJ,176,51.079686,-4.056561,,,01-02,,,,,,
744,,NURSE PRESCRIBER TYRELL HOSPITAL,ST. BRANNOCKS PARK ROAD,ILFRACOMBE,SW,EX34 8JF,176,51.204523,-4.1244066,,,01-02,,,,,,
745,,NURSE PRESCRIBER BNF NURSE SPEC,12 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1RW,176,51.08264,-4.0594049,,,01-02,,,,,,
746,,FAIRFORD HOSPITAL,THE CROFT,FAIRFORD,SW,GL7 4BB,178,51.707871,-1.7786741,,,01-02,,,,,,
747,,ALBANY SURGERY,ALBANY STREET,NEWTON ABBOT,SW,TQ12 2TX,176,50.531457,-3.6074422,,,01-02,,,,,,
748,,ASHBURTON SURGERY,1 EASTERN ROAD,NEWTON ABBOT,SW,TQ13 7AP,176,50.519071,-3.748567,,,01-02,,,,,,
749,,BARTON HEALTH CENTRE,BARTON HILL WAY,TORQUAY,SW,TQ2 8JG,176,50.487157,-3.5428543,,,01-02,,,,,,
750,,BARTON SURGERY,BARTON TERRACE,DAWLISH,SW,EX7 9QH,176,50.579825,-3.4735351,,,01-02,,,,,,
751,,BRUNEL MEDICAL PRACTICES- KIRKHAM,ST. ALBANS ROAD,TORQUAY,SW,TQ1 3SL,176,50.479358,-3.5169482,,,01-02,,,,,,
752,,BRUNEL MEDICAL PRACTICES - ST MARYCHURCH,FORE STREET,TORQUAY,SW,TQ1 4QX,176,50.483951,-3.5254119,,,01-02,,,,,,
753,,BUCKFASTLEIGH MEDICAL CENTRE,7 BOSSELL ROAD,BUCKFASTLEIGH,SW,TQ11 0DE,176,50.480962,-3.7819191,,,01-02,,,,,,
754,,CASTLE CIRCUS HEALTH CENTRE,ABBEY ROAD,TORQUAY,SW,TQ2 5YH,176,50.467627,-3.5336229,,,01-02,,,,,,
755,,CANNEL VIEW SURGERY,3 COURTENAY PLACE,TEIGNMOUTH,SW,TQ14 8AY,176,50.546135,-3.4940231,,,01-02,,,,,,
756,,CHILCOTE SURGERIES - DEWERSTONE,CHILCOTE PRACTICE,TORQUAY,SW,TQ1 3LA,176,50.482271,-3.5204385,,,01-02,,,,,,
757,,CHUDLEIGH HEALTH CENTRE,MARKET WAY,NEWTON ABBOT,SW,TQ13 0HL,176,50.606136,-3.6012523,,,01-02,,,,,,
758,,CORNER PLACE SURGERY,46A DARTMOUTH ROAD,PAIGNTON,SW,TQ4 5AH,176,50.433303,-3.5670257,,,01-02,,,,,,
759,,CRICKETFIELD SURGERY,CRICKETFIELD ROAD,NEWTON ABBOT,SW,TQ12 2AS,176,50.531822,-3.6077086,,,01-02,,,,,,
760,,CROFT HALL MEDICAL PRACTICE,19 CROFT ROAD,TORQUAY,SW,TQ2 5UA,176,50.466681,-3.5358327,,,01-02,,,,,,
761,,DARTMOUTH CLINIC,MAYORS AVENUE,DARTMOUTH,SW,TQ6 9NF,176,50.352846,-3.5788818,,,01-02,,,,,,
762,,DARTMOUTH MEDICAL CENTRE,35 VICTORIA ROAD,DARTMOUTH,SW,TQ6 9RT,176,50.351174,-3.5807942,,,01-02,,,,,,
763,,DEN CRESCENT MEDICAL PRACTICE,2 DEN CRESCENT,TEIGNMOUTH,SW,TQ14 8BG,176,50.545779,-3.4951269,,,01-02,,,,,,
764,,DEVON SQUARE MEDICAL PRACTICE,44 DEVON SQUARE,NEWTON ABBOT,SW,TQ12 2HH,176,50.529907,-3.6050897,,,01-02,,,,,,
765,,GLENDEVON MEDICAL PRACTICE,3 CARLTON PLACE,TEIGNMOUTH,SW,TQ14 8AB,176,50.545665,-3.4963371,,,01-02,,,,,,
766,,GROSVENOR ROAD SURGERY,17 GROSVENOR ROAD,PAIGNTON,SW,TQ4 5AZ,176,50.43246,-3.5681525,,,01-02,,,,,,
767,,KINGSTEIGNTON MEDICAL PRACTICE,WHITEWAY ROAD,NEWTON ABBOT,SW,TQ12 3HN,176,50.54898,-3.5973952,,,01-02,,,,,,
768,,LEATSIDE SURGERY,BABBAGE ROAD,TOTNES,SW,TQ9 5JA,176,50.434945,-3.6837733,,,01-02,,,,,,
769,,MAYFIELD MEDICAL CENTRE,37 TOTNES ROAD,PAIGNTON,SW,TQ4 5LA,176,50.433243,-3.5701074,,,01-02,,,,,,
770,,MIDVALE ROAD CLINIC,14 MIDVALE ROAD,PAIGNTON,SW,TQ4 5BD,176,50.433829,-3.5680428,,,01-02,,,,,,
771,,NUT BUSH LANE CLINIC,NUT BUSH LANE,TORQUAY,SW,TQ2 6LF,176,50.476435,-3.5705094,,,01-02,,,,,,
772,,PARKHILL MEDICAL CENTRE,PARK HILL ROAD,TORQUAY,SW,TQ1 2AR,176,50.460249,-3.5229443,,,01-02,,,,,,
773,,PEMBROKE HOUSE SURGERY,PEMBROKE HOUSE,PAIGNTON,SW,TQ3 2EZ,176,50.445536,-3.5602325,,,01-02,,,,,,
774,,REDFERN HEALTH CENTRE,SHADYCOMBE ROAD,SALCOMBE,SW,TQ8 8DJ,176,50.238921,-3.7691041,,,01-02,,,,,,
775,,ROSEHILL REHABILITATION UNIT,LOWER WARBERRY ROAD,TORQUAY,SW,TQ1 1QY,176,50.467414,-3.5238368,,,01-02,,,,,,
776,,SOUTH BRENT HEALTH CENTRE,PLYMOUTH ROAD,SOUTH BRENT,SW,TQ10 9HT,176,50.423571,-3.8334728,,,01-02,,,,,,
777,,SOUTHOVER MEDICAL PRACTICE,BRONSHILL ROAD,TORQUAY,SW,TQ1 3HD,176,50.474742,-3.528075,,,01-02,,,,,,
778,,ST ANDREWS MEDICAL CENTRE,SILVER STREET,NEWTON ABBOT,SW,TQ12 5QA,176,50.48678,-3.6445369,,,01-02,,,,,,
779,,HOLSWORTHY LINK CENTRE,2 WELL PARK,HOLSWORTHY,SW,EX22 6DH,176,50.812297,-4.3530499,,,01-02,,,,,,
780,,THE VRON - 91B,91B HUCCLECOTE ROAD,GLOUCESTER,SW,GL3 3TR,178,51.855222,-2.1862504,,,01-02,,,,,,
781,,GLOUCESTER OUTPATIENT CLINIC,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,178,51.866088,-2.2338867,,,01-02,,,,,,
