provider_num,npi,name,address,city,state,postcode,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
581,,RHEUMATOLOGY GRH,GLOUCESTER ROYAL HOSPITAL,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,12-70,,,,,,,
582,,ACORN HOUSE,HORTON ROAD,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,12-70,,,,,,,
583,,EXETER NUFFIELD HOSPITAL,WONFORD ROAD,EXETER,SW,EX2 4UG,DEVON,50.716311,-3.511271,,12-70,,,,,,,
584,,SCOTT HOSPITAL,BEACON PARK ROAD,PLYMOUTH,SW,PL2 2PQ,DEVON,50.390641,-4.1618788,,12-70,,,,,,,
585,,TIVERTON AND DISTRICT HOSPITAL,KENNEDY WAY,TIVERTON,SW,EX16 6NT,DEVON,50.909477,-3.4929547,,12-70,,,,,,,
586,,TORBAY DISTRICT GENERAL HOSPITAL,NEWTON ROAD,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,12-70,,,,,,,
587,,NORTH DEVON DISTRICT HOSPITAL,RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,12-70,,,,,,,
588,,MOORCROFT QUARRY SOCIAL DISPATCH POINT,MOORCROFT QUARRY,PLYMOUTH,SW,PL9 8AJ,DEVON,50.365914,-4.0821351,,12-70,,,,,,,
589,,FAIRFORD HOSPITAL,THE CROFT,FAIRFORD,SW,GL7 4BB,GLOUCESTERSHIRE,51.707871,-1.7786741,,12-70,,,,,,,
590,,COLLINGWOOD HOUSE,HORTON ROAD,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,12-70,,,,,,,
591,,SALMON SPRINGS,UNIT 13,STROUD,SW,GL6 6NU,GLOUCESTERSHIRE,51.752625,-2.2223912,,12-70,,,,,,,
592,,SOUTHFIELDS OLD HOUSE,PARK ROAD,STROUD,SW,GL5 2JG,GLOUCESTERSHIRE,51.739518,-2.2067294,,12-70,,,,,,,
593,,MARSBERG HOUSE,BOWBRIDGE LANE,STROUD,SW,GL5 2JP,GLOUCESTERSHIRE,51.741911,-2.2060742,,12-70,,,,,,,
594,,EASTGATE HOUSE,121-131 EASTGATE STREET,GLOUCESTER,SW,GL1 1QB,GLOUCESTERSHIRE,51.862425,-2.2399232,,12-70,,,,,,,
595,,LONG HOUSE,6 WHITE HOUSE PARK,STROUD,SW,GL5 4LD,GLOUCESTERSHIRE,51.744105,-2.2436693,,12-70,,,,,,,
596,,HEATHFIELD,30 DENMARK ROAD,GLOUCESTER,SW,GL1 3HZ,GLOUCESTERSHIRE,51.870911,-2.2314862,,12-70,,,,,,,
597,,CHESTERTON HALT,MEADOW ROAD,CIRENCESTER,SW,GL7 1YA,GLOUCESTERSHIRE,51.708946,-1.9658554,,12-70,,,,,,,
598,,ACORN HOUSE,HORTON ROAD,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,12-70,,,,,,,
599,,CHALFONT,148 BARNWOOD ROAD,GLOUCESTER,SW,GL4 3JT,GLOUCESTERSHIRE,51.861429,-2.205938,,12-70,,,,,,,
600,,BLACK MENTAL HEALTH TEAM,27 WORCESTER STREET,GLOUCESTER,SW,GL1 3AJ,GLOUCESTERSHIRE,51.867544,-2.2430149,,12-70,,,,,,,
601,,HAYBRUN HOUSE,8 ALEXANDRA ROAD,GLOUCESTER,SW,GL1 3DR,GLOUCESTERSHIRE,51.870037,-2.2324838,,12-70,,,,,,,
602,,GRIP TEAM,GROVE STREET,CHELTENHAM,SW,GL50 3LZ,GLOUCESTERSHIRE,51.903478,-2.0827585,,12-70,,,,,,,
603,,YOUNG PERSONS SUBSTANCE MISUSE UNIT,40B LONDON ROAD,GLOUCESTER,SW,GL1 3NU,GLOUCESTERSHIRE,51.867609,-2.2375109,,12-70,,,,,,,
604,,CLEEVE HOUSE,HORTON ROAD,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,12-70,,,,,,,
605,,LEXHAM LODGE,COPT ELM ROAD,CHELTENHAM,SW,GL53 8AG,GLOUCESTERSHIRE,51.88536,-2.0526936,,12-70,,,,,,,
606,,GLOUCESTER CLUB HOUSE,17 ST. MARYS SQUARE,GLOUCESTER,SW,GL1 2QT,GLOUCESTERSHIRE,51.868187,-2.2491618,,12-70,,,,,,,
607,,GRAFTON ROAD DAY CENTRE,20 GRAFTON ROAD,GLOUCESTER,SW,GL2 0QW,GLOUCESTERSHIRE,51.870346,-2.2215632,,12-70,,,,,,,
608,,MILSOM STREET DAY CENTRE,8 MILSOM STREET,CHELTENHAM,SW,GL50 4BA,GLOUCESTERSHIRE,51.904756,-2.080755,,12-70,,,,,,,
609,,WESTON ROAD DAY CENTE,78 WESTON ROAD,GLOUCESTER,SW,GL1 5AX,GLOUCESTERSHIRE,51.857179,-2.2464728,,12-70,,,,,,,
610,,WHITE HOUSE DAY CENTRE,STOW ROAD,MORETON-IN-MARSH,SW,GL56 0DW,GLOUCESTERSHIRE,51.987182,-1.7042442,,12-70,,,,,,,
611,,WORCESTER HOUSE DAY CENTRE,PITTVILLE CIRCUS ROAD,CHELTENHAM,SW,GL52 2QA,GLOUCESTERSHIRE,51.902466,-2.0601699,,12-70,,,,,,,
612,,ARENA,43 RODNEY ROAD,CHELTENHAM,SW,GL50 1HX,GLOUCESTERSHIRE,51.898871,-2.0748729,,12-70,,,,,,,
613,,UNDERLEAF,BOXBUSH ROAD,COLEFORD,SW,GL16 8DN,GLOUCESTERSHIRE,51.794316,-2.619312,,12-70,,,,,,,
614,,YEOVIL DISTRICT HOSPITAL,HIGHER KINGSTON,YEOVIL,SW,BA21 4AT,SOMERSET,50.945297,-2.6339071,,12-70,,,,,,,
615,,CHELTENHAM & GLOUCESTER NUFFIELD,HATHERLEY LANE,CHELTENHAM,SW,GL51 6SY,GLOUCESTERSHIRE,51.891864,-2.1297598,,12-70,,,,,,,
616,,CIRENCESTER HOSPITAL,TETBURY ROAD,CIRENCESTER,SW,GL7 1UY,GLOUCESTERSHIRE,51.712122,-1.9759555,,12-70,,,,,,,
617,,THE LAURELS,NEWTON ABBOT HOSPITAL,NEWTON ABBOT,SW,TQ12 4PT,DEVON,50.528653,-3.60801,,12-70,,,,,,,
618,,THE GLASTONBURY ENTERPRISE RESOURCE CENTRE,UNIT 9 & 10,GLASTONBURY,SW,BA6 9LZ,SOMERSET,51.148059,-2.7274506,,12-70,,,,,,,
619,,DORCHESTER PRISON INREACH TEAM,1A ACLAND ROAD,DORCHESTER,SW,DT1 1JW,DORSET,50.714585,-2.4354081,,12-70,,,,,,,
620,,NURSE PRESCRIBER CASTLE GARDENS SURGERY,CASTLE HILL GARDENS,TORRINGTON,SW,EX38 8EU,DEVON,50.951586,-4.1400005,,12-70,,,,,,,
621,,CHELTENHAM GENERAL HOSPITAL,SANDFORD ROAD,CHELTENHAM,SW,GL53 7AN,GLOUCESTERSHIRE,51.89319,-2.0718118,,12-70,,,,,,,
622,,CINDERFORD HEALTH CENTRE,DOCKHAM ROAD,CINDERFORD,SW,GL14 2AN,GLOUCESTERSHIRE,51.822757,-2.4956209,,12-70,,,,,,,
623,,COLEFORD HEALTH CENTRE,RAILWAY DRIVE,COLEFORD,SW,GL16 8RH,GLOUCESTERSHIRE,51.79111,-2.6150924,,12-70,,,,,,,
624,,FAIRFORD HOSPITAL,THE CROFT,FAIRFORD,SW,GL7 4BB,GLOUCESTERSHIRE,51.707871,-1.7786741,,12-70,,,,,,,
625,,FOREST OF DEAN (ATU),GROVE ROAD,LYDNEY,SW,GL15 5JE,GLOUCESTERSHIRE,51.727324,-2.536882,,12-70,,,,,,,
626,,GDAS STROUD,UNIT 13,STROUD,SW,GL6 6NU,GLOUCESTERSHIRE,51.752625,-2.2223912,,12-70,,,,,,,
627,,LYDNEY HOSPITAL,GROVE ROAD,LYDNEY,SW,GL15 5JE,GLOUCESTERSHIRE,51.727324,-2.536882,,12-70,,,,,,,
628,,NEWENT HEALTH CENTRE,NEWENT ROAD,GLOUCESTER,SW,GL2 8DN,GLOUCESTERSHIRE,51.879246,-2.306082,,12-70,,,,,,,
629,,OAKES HOUSE,55 LONDON ROAD,GLOUCESTER,SW,GL1 3HF,GLOUCESTERSHIRE,51.868096,-2.2368018,,12-70,,,,,,,
630,,RYECROFT HOSTEL,78 RYECROFT STREET,GLOUCESTER,SW,GL1 4LY,GLOUCESTERSHIRE,51.857495,-2.2368332,,12-70,,,,,,,
631,,STROUD GENERAL HOSPITAL,TRINITY ROAD,STROUD,SW,GL5 2HY,GLOUCESTERSHIRE,51.743022,-2.2081214,,12-70,,,,,,,
632,,GLOUCESTERSHIRE ROYAL HOSPITAL,GREAT WESTERN ROAD,GLOUCESTER,SW,GL1 3NN,GLOUCESTERSHIRE,51.866088,-2.2338867,,12-70,,,,,,,
633,,GLOUCESTER CRISIS TEAM,306 BARTON STREET,GLOUCESTER,SW,GL1 4JJ,GLOUCESTERSHIRE,51.856463,-2.231499,,12-70,,,,,,,
634,,NURSE PRESCRIBER NDDH,SUITE 7,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,12-70,,,,,,,
635,,POOLE GENERAL HOSPITAL,LONGFLEET ROAD,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,12-70,,,,,,,
636,,THE FROME ENTERPRISE RESOURCE CENTRE,MANOR ROAD,FROME,SW,BA11 4BS,SOMERSET,51.222888,-2.3271364,,12-70,,,,,,,
637,,CHARD DAY SERVICES,BAPTIST CHURCH HALL,CHARD,SW,TA20 2AH,SOMERSET,50.872047,-2.9654734,,12-70,,,,,,,
638,,NORTH DEVON AIR AMBULANCE,EAGLESCOTT AIRFIELD,UMBERLEIGH,SW,EX37 9LH,DEVON,50.929717,-3.9760779,,12-70,,,,,,,
639,,PAIGNTON AMBULANCE STATION,MOUNTBATTEN HOUSE,PAIGNTON,SW,TQ4 5LA,DEVON,50.433243,-3.5701074,,12-70,,,,,,,
640,,STRATFIELD HOUSE DAY SERVICES,WELLINGTON & DISTRICT HOSPITAL,WELLINGTON,SW,TA21 8QQ,SOMERSET,50.97627,-3.2270605,,12-70,,,,,,,
641,,DORSET YOUTH OFFENDING TEAM,MONKTON PARK,DORCHESTER,SW,DT2 9PS,DORSET,50.693332,-2.4526252,,12-70,,,,,,,
642,,ABBEY VIEW MEDICAL CENTRE,SALISBURY ROAD,SHAFTESBURY,SW,SP7 8DH,DORSET,51.002839,-2.1912489,,12-70,,,,,,,
643,,BLACK SWAN,BRIDGE STREET,FROME,SW,BA11 1BB,SOMERSET,51.233079,-2.3194745,,12-70,,,,,,,
644,,PARKGATE HOUSE,EAST REACH,TAUNTON,SW,TA1 3EX,SOMERSET,51.016097,-3.0913367,,12-70,,,,,,,
645,,RIDLEY DAY HOSPITAL,WINCANTON COMMUNITY HOSPITAL,WINCANTON,SW,BA9 9DQ,SOMERSET,51.058753,-2.4181686,,12-70,,,,,,,
646,,BOURNEMOUTH AMBULANCE STATION,42 PORTCHESTER ROAD,BOURNEMOUTH,SW,BH8 8LE,DORSET,50.730296,-1.8665629,,12-70,,,,,,,
647,,BLANDFORD AMBULANCE STATION,SUNRISE BUSINESS PARK,BLANDFORD FORUM,SW,DT11 8ST,DORSET,50.87555,-2.1565734,,12-70,,,,,,,
648,,CHRISTCHURCH AMBULANCE STATION,BINGHAM ROAD,CHRISTCHURCH,SW,BH23 3AH,DORSET,50.737922,-1.7559216,,12-70,,,,,,,
649,,DORCHESTER AMBULANCE STATION,LUBBECKE WAY,DORCHESTER,SW,DT1 1QL,DORSET,50.712308,-2.4237022,,12-70,,,,,,,
650,,SHAFTESBURY AMBULANCE STATION,37 BIMPORT,SHAFTESBURY,SW,SP7 8AX,DORSET,51.005529,-2.2011655,,12-70,,,,,,,
651,,SHERBOURNE AMBULANCE STATION,COLDHARBOUR,SHERBORNE,SW,DT9 4JN,DORSET,50.954909,-2.5071425,,12-70,,,,,,,
652,,SWANAGE AMBULANCE STATION,28 QUEENS ROAD,SWANAGE,SW,BH19 2ER,DORSET,50.606643,-1.9619333,,12-70,,,,,,,
653,,WAREHAM AMBULANCE STATION,STRECHE ROAD,WAREHAM,SW,BH20 4PG,DORSET,50.687004,-2.1167043,,12-70,,,,,,,
654,,WIMBOURNE AMBULANCE STATION,HANHAM ROAD,WIMBORNE,SW,BH21 1AS,DORSET,50.801115,-1.9847789,,12-70,,,,,,,
655,,BRIDPORT AMBULANCE STATION,UNIT 2A,BRIDPORT,SW,DT6 3UX,DORSET,50.748153,-2.7447908,,12-70,,,,,,,
656,,AXMINSTER AMBULANCE STATION,CHARD STREET,AXMINSTER,SW,EX13 5DU,DEVON,50.783892,-2.9962684,,12-70,,,,,,,
657,,CREDITON AMBULANCE STATION,KIDDICOTT,CREDITON,SW,EX17 2AY,DEVON,50.791469,-3.6637644,,12-70,,,,,,,
658,,EXMOUTH AMBULANCE STATION,LIVERTON BUSINESS PARK,EXMOUTH,SW,EX8 2NR,DEVON,50.631238,-3.376729,,12-70,,,,,,,
659,,HONITON AMBULANCE STATION,DEVONSHIRE ROAD,HONITON,SW,EX14 1SD,DEVON,50.791422,-3.2107491,,12-70,,,,,,,
660,,SIDMOUTH AMBULANCE STATION,FIRE STATION,SIDMOUTH,SW,EX10 9UU,DEVON,50.693727,-3.23938,,12-70,,,,,,,
661,,TIVERTON AMBULANCE STATION,HILL CREST,TIVERTON,SW,EX16 6AT,DEVON,50.90717,-3.4813314,,12-70,,,,,,,
662,,EXETER AMBULANCE STATION,GLADSTONE ROAD,EXETER,SW,EX1 2EB,DEVON,50.724678,-3.5158615,,12-70,,,,,,,
663,,TORQUAY AMBULANCE STATION,LAWES BRIDGE,TORQUAY,SW,TQ2 7BP,DEVON,50.482713,-3.5516603,,12-70,,,,,,,
664,,BARNSTAPLE AMBULANCE STATION,LAUDER LANE,BARNSTAPLE,SW,EX31 3TA,DEVON,51.064094,-4.0843289,,12-70,,,,,,,
665,,BIDEFORD AMBULANCE STATION,CLOVELLY ROAD INDUSTRIAL ESTATE,BIDEFORD,SW,EX39 3HN,DEVON,51.01005,-4.2338299,,12-70,,,,,,,
666,,HOLSWORTHY AMBULANCE STATION,WELL PARK,HOLSWORTHY,SW,EX22 6DH,DEVON,50.812297,-4.3530499,,12-70,,,,,,,
667,,ILFRACOMBE AMBULANCE STATION,MARLBOROUGH ROAD,ILFRACOMBE,SW,EX34 8JL,DEVON,51.205007,-4.1225249,,12-70,,,,,,,
668,,SOUTH MOLTON AMBULANCE STATION,WIDGERY DRIVE,SOUTH MOLTON,SW,EX36 4DP,DEVON,51.017075,-3.8392386,,12-70,,,,,,,
669,,DERRIFORD AMBULANCE STATION,MORLAIX DRIVE,PLYMOUTH,SW,PL6 5AB,DEVON,50.416473,-4.1198391,,12-70,,,,,,,
670,,KINGSBRIDGE AMBULANCE STATION,PLYMOUTH ROAD,KINGSBRIDGE,SW,TQ7 1AT,DEVON,50.288709,-3.7788257,,12-70,,,,,,,
671,,ASHBURTON AMBULANCE STATION,7 EASTERN ROAD,NEWTON ABBOT,SW,TQ13 7AP,DEVON,50.519071,-3.748567,,12-70,,,,,,,
672,,BRIXHAM AMBULANCE STATION,PENN MEADOWS,BRIXHAM,SW,TQ5 9PW,DEVON,50.388534,-3.5125564,,12-70,,,,,,,
673,,DARTMOUTH AMBULANCE STATION,COLLEGE WAY,DARTMOUTH,SW,TQ6 9SL,DEVON,50.353603,-3.5833912,,12-70,,,,,,,
674,,DAWLISH AMBULANCE STATION,OAK HILL,DAWLISH,SW,EX7 9QZ,DEVON,50.578635,-3.4794019,,12-70,,,,,,,
675,,NEWTON ABBOT AMBULANCE STATION,THE AVENUE,NEWTON ABBOT,SW,TQ12 2DR,DEVON,50.534514,-3.6048933,,12-70,,,,,,,
676,,TOTNES AMBULANCE STATION,CORONATION ROAD,TOTNES,SW,TQ9 5DF,DEVON,50.432038,-3.6839377,,12-70,,,,,,,
677,,CASTLE CARY AMBULANCE STATION,VICTORIA PARK,CASTLE CARY,SW,BA7 7DG,SOMERSET,51.090505,-2.5190768,,12-70,,,,,,,
678,,TAUNTON AMBULANCE STATION,LISIEUX WAY,TAUNTON,SW,TA1 2LB,SOMERSET,51.015087,-3.0809774,,12-70,,,,,,,
679,,BRIDGWATER AMBULANCE STATION,ALBERT STREET,BRIDGWATER,SW,TA6 3RG,SOMERSET,51.126363,-3.0081361,,12-70,,,,,,,
680,,MINEHEAD AMBULANCE STATION,TOWNSEND ROAD,MINEHEAD,SW,TA24 5RJ,SOMERSET,51.199957,-3.4727709,,12-70,,,,,,,
681,,TRUST HQ,UNIT 3/4,EXETER,SW,EX2 7HY,DEVON,50.720169,-3.4647443,,12-70,,,,,,,
682,,SHEPTON MALLET AMBULANCE STATION,BOARD CROSS,SHEPTON MALLET,SW,BA4 5DX,SOMERSET,51.189839,-2.5509004,,12-70,,,,,,,
683,,ILMINSTER AMBULANCE STATION,BUTTS ROAD,ILMINSTER,SW,TA19 0AX,SOMERSET,50.928231,-2.9097053,,12-70,,,,,,,
684,,BURNHAM AMBULANCE STATION,LOVE LANE,BURNHAM-ON-SEA,SW,TA8 1EU,SOMERSET,51.23815,-2.9929159,,12-70,,,,,,,
685,,GLASTONBURY AMBULANCE STATION,BECKERY NEW ROAD,GLASTONBURY,SW,BA6 9NS,SOMERSET,51.143735,-2.7315282,,12-70,,,,,,,
686,,YEOVIL AMBULANCE STATION,RECKLEFORD,YEOVIL,SW,BA20 1JF,SOMERSET,50.942954,-2.6265023,,12-70,,,,,,,
687,,FROME AMBULANCE STATION,2 GEORGES GROUND,FROME,SW,BA11 4RP,SOMERSET,51.219626,-2.3264689,,12-70,,,,,,,
688,,DHC POOLE HOSPITAL,POOLE HOSPITAL,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,12-70,,,,,,,
689,,CMHT-A PURBECK,19 BONNETS LANE,WAREHAM,SW,BH20 4HB,DORSET,50.687317,-2.1095139,,12-70,,,,,,,
690,,LANSDOWN LODGE,LANSDOWN ROAD,CHELTENHAM,SW,GL51 6QL,GLOUCESTERSHIRE,51.894699,-2.0993088,,12-70,,,,,,,
691,,FROME RENAL OUTPOST,FROME COMMUNITY HOSPITAL,FROME,SW,BA11 2FH,SOMERSET,51.237156,-2.3112808,,12-70,,,,,,,
692,,LITCHDON MEDICAL CENTRE,LANDKEY ROAD,BARNSTAPLE,SW,EX32 9LL,DEVON,51.069586,-4.0417106,,12-70,,,,,,,
693,,TAW CMHT 1,ILFRACOMBE CENTRE,ILFRACOMBE,SW,EX34 9BQ,DEVON,51.210255,-4.1182848,,12-70,,,,,,,
694,,NURSE PRESCRIBER SOUTH MOLTON HC,9-10 EAST STREET,SOUTH MOLTON,SW,EX36 3BZ,DEVON,51.018386,-3.8325037,,12-70,,,,,,,
695,,MOBILE CHEMOTHERAPY UNIT,ONCOLOGY DEPARTMENT,CHELTENHAM,SW,GL53 7AN,GLOUCESTERSHIRE,51.89319,-2.0718118,,12-70,,,,,,,
696,,ROYAL BOURNEMOUTH HOSPITAL,CASTLE LANE EAST,BOURNEMOUTH,SW,BH7 7DW,DORSET,50.747482,-1.8205054,,12-70,,,,,,,
697,,POOLE GENERAL HOSPITAL NHS TRUST HQ,LONGFLEET ROAD,POOLE,SW,BH15 2JB,DORSET,50.721987,-1.9731169,,12-70,,,,,,,
698,,BRUNEL LODGE,OLD TOTNES ROAD,NEWTON ABBOT,SW,TQ12 6AA,DEVON,50.52007,-3.6211762,,12-70,,,,,,,
699,,HARBOURNE UNIT,TOTNES COMMUNITY HOSPITAL,TOTNES,SW,TQ9 5GH,DEVON,50.432782,-3.6841331,,12-70,,,,,,,
700,,NEWTON ABBOT HOSPITAL,64 EAST STREET,NEWTON ABBOT,SW,TQ12 4PT,DEVON,50.528653,-3.60801,,12-70,,,,,,,
701,,TORBAY HOSPITAL,NEWTON ROAD,TORQUAY,SW,TQ2 7AA,DEVON,50.482325,-3.5537901,,12-70,,,,,,,
702,,NEWTON ABBOT COMMUNITY HOSPITAL,JETTY MARSH ROAD,NEWTON ABBOT,SW,TQ12 2TS,DEVON,50.539261,-3.6122377,,12-70,,,,,,,
703,,CAMHS NORTH DEVON,109 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1TA,DEVON,51.081446,-4.0587522,,12-70,,,,,,,
704,,MAXWELL CENTRE,WOTTON LAWN HOSPITAL,GLOUCESTER,SW,GL1 3PX,GLOUCESTERSHIRE,51.865969,-2.2257969,,12-70,,,,,,,
705,,WITHYCOMBE CLINIC,89 WITHYCOMBE VILLAGE ROAD,EXMOUTH,SW,EX8 3AE,DEVON,50.627949,-3.4036098,,12-70,,,,,,,
706,,WINCANTON COMMUNITY HOSPITAL,VERRINGTON,WINCANTON,SW,BA9 9DQ,SOMERSET,51.058753,-2.4181686,,12-70,,,,,,,
707,,CULM VALLEY INTEGRATED CH,WILLAND ROAD,CULLOMPTON,SW,EX15 1FE,DEVON,50.864177,-3.3927316,,12-70,,,,,,,
708,,OKEHAMPTON COMMUNITY HOSPITAL,CAVELL WAY,OKEHAMPTON,SW,EX20 1PN,DEVON,50.741911,-3.9973431,,12-70,,,,,,,
709,,BOURNEMOUTH NUFFIELD HOSPITAL,67-71 LANSDOWNE ROAD,BOURNEMOUTH,SW,BH1 1RW,DORSET,50.730426,-1.8709265,,12-70,,,,,,,
710,,BECKERY RESOURCE CENTRE,BECKERY ROAD,GLASTONBURY,SW,BA6 9NX,SOMERSET,51.144748,-2.730515,,12-70,,,,,,,
711,,DERRIFORD HOSPITAL,DERRIFORD ROAD,PLYMOUTH,SW,PL6 8DH,DEVON,50.41672,-4.1136845,,12-70,,,,,,,
712,,NORTH DEVON DISTRICT HOSPITAL,RALEIGH PARK,BARNSTAPLE,SW,EX31 4JB,DEVON,51.092201,-4.0511326,,12-70,,,,,,,
713,,CEDAR LODGE,SUMMERLANDS,YEOVIL,SW,BA20 2BN,SOMERSET,50.946067,-2.6459172,,12-70,,,,,,,
714,,PENN HOUSE,PENN HILL,YEOVIL,SW,BA20 1SF,SOMERSET,50.939642,-2.6318946,,12-70,,,,,,,
715,,THE BRIDGE,PRIORY PARK,WELLS,SW,BA5 1TJ,SOMERSET,51.203556,-2.6547237,,12-70,,,,,,,
716,,MOORE COTTAGE HOSPITAL,MOORE ROAD,CHELTENHAM,SW,GL54 2AZ,GLOUCESTERSHIRE,51.886326,-1.7567903,,12-70,,,,,,,
717,,CHELTENHAM GENERAL HOSPITAL,SANDFORD ROAD,CHELTENHAM,SW,GL53 7AN,GLOUCESTERSHIRE,51.89319,-2.0718118,,12-70,,,,,,,
718,,DELANCEY HOSPITAL,CHARLTON LANE,CHELTENHAM,SW,GL53 9DT,GLOUCESTERSHIRE,51.878415,-2.0762479,,12-70,,,,,,,
719,,COMMUNITY CLINICS - YEOVIL DISTRICT HOSPITAL,YEOVIL DISTRICT HOSPITAL,YEOVIL,SW,BA21 4AT,SOMERSET,50.945297,-2.6339071,,12-70,,,,,,,
720,,THIRLESTAINE BREAST CENTRE,COBALT HOUSE,CHELTENHAM,SW,GL53 7AS,GLOUCESTERSHIRE,51.88848,-2.0698718,,12-70,,,,,,,
721,,PSYCHOLOGY DEPARTMENT FOR NORTH DEVON,THE ANNEX,BARNSTAPLE,SW,EX32 8ND,DEVON,51.076853,-4.0565639,,12-70,,,,,,,
722,,GLANVILLE HOUSE,CHURCH STREET,BRIDGWATER,SW,TA6 5AT,SOMERSET,51.130927,-2.9981171,,12-70,,,,,,,
723,,TORBAY HOSPITAL ANNEXE,187 NEWTON ROAD,TORQUAY,SW,TQ2 7BA,DEVON,50.485606,-3.5559558,,12-70,,,,,,,
724,,COLLIERS COURT,LATIMER ROAD,CINDERFORD,SW,GL14 2QA,GLOUCESTERSHIRE,51.825309,-2.4916007,,12-70,,,,,,,
725,,WEAVERS CROFT,FIELD ROAD,STROUD,SW,GL5 2HZ,GLOUCESTERSHIRE,51.742713,-2.2098579,,12-70,,,,,,,
726,,NURSE PRESCRIBER HOLSWORTHY MC,DOBLES LANE,HOLSWORTHY,SW,EX22 6GH,DEVON,50.81884,-4.3501843,,12-70,,,,,,,
727,,NURSE PRESCRIBER BOUTPORT STREET,110 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1TD,DEVON,51.082557,-4.0600152,,12-70,,,,,,,
728,,NURSE PRESCRIBER BIDEFORD MC,ABBOTSHAM ROAD,BIDEFORD,SW,EX39 3AF,DEVON,51.017119,-4.2116132,,12-70,,,,,,,
729,,NURSE PRESCRIBER CAEN MC,CAEN HEALTH CENTRE,BRAUNTON,SW,EX33 1LR,DEVON,51.107408,-4.1629067,,12-70,,,,,,,
730,,NURSE PRESCRIBER TORRINGTON HC,NEW ROAD,TORRINGTON,SW,EX38 8EL,DEVON,50.951997,-4.140176,,12-70,,,,,,,
731,,NURSE PRESCRIBER NORTHAM SURGERY,BAY VIEW ROAD,BIDEFORD,SW,EX39 1AZ,DEVON,51.038054,-4.2155203,,12-70,,,,,,,
732,,NURSE PRESCRIBER BRANNAM MC,BRANNAMS SQUARE,BARNSTAPLE,SW,EX32 8GP,DEVON,51.077579,-4.0562248,,12-70,,,,,,,
733,,NURSE PRESCRIBER WATERSIDE MC,ST. BRANNOCKS ROAD,ILFRACOMBE,SW,EX34 8EG,DEVON,51.203741,-4.1268329,,12-70,,,,,,,
734,,CRISIS TEAM EAST,69 HAVEN ROAD,POOLE,SW,BH13 7LN,DORSET,50.698623,-1.9279197,,12-70,,,,,,,
735,,RIVERSIDE SURGERY (TOWER),LE MOLAY-LITTRY WAY,NEWTON ABBOT,SW,TQ13 9QP,DEVON,50.592121,-3.6737215,,12-70,,,,,,,
736,,OKEHAMPTON AMBULANCE STATION,UNIT 1,OKEHAMPTON,SW,EX20 1FL,DEVON,50.743129,-3.9781037,,12-70,,,,,,,
737,,NURSE PRESCRIBER CROWN YEALM HOUSE,PATHFIELDS BUSINESS PARK,SOUTH MOLTON,SW,EX36 3LH,DEVON,51.026948,-3.8352801,,12-70,,,,,,,
738,,NURSE PRESCRIBER FREMINGTON MC,11-13 BEARDS ROAD,BARNSTAPLE,SW,EX31 2PG,DEVON,51.069907,-4.1221313,,12-70,,,,,,,
739,,NURSE PRESCRIBER WOODA SURGERY,CLARENCE WHARF,BIDEFORD,SW,EX39 4AU,DEVON,51.017748,-4.2006927,,12-70,,,,,,,
740,,NURSE PRESCRIBER BRADWORTHY,THE SQUARE,HOLSWORTHY,SW,EX22 7SY,DEVON,50.901686,-4.3855325,,12-70,,,,,,,
741,,NURSE PRESCRIBER WALLINGBROOK HC,BACK LANE,CHULMLEIGH,SW,EX18 7DL,DEVON,50.914352,-3.8749612,,12-70,,,,,,,
742,,NURSE PRESCRIBER LITCHDON MC,LANDKEY ROAD,BARNSTAPLE,SW,EX32 9LL,DEVON,51.069586,-4.0417106,,12-70,,,,,,,
743,,NURSE PRESCRIBER QUEENS MC,6-7 QUEEN STREET,BARNSTAPLE,SW,EX32 8HJ,DEVON,51.079686,-4.056561,,12-70,,,,,,,
744,,NURSE PRESCRIBER TYRELL HOSPITAL,ST. BRANNOCKS PARK ROAD,ILFRACOMBE,SW,EX34 8JF,DEVON,51.204523,-4.1244066,,12-70,,,,,,,
745,,NURSE PRESCRIBER BNF NURSE SPEC,12 BOUTPORT STREET,BARNSTAPLE,SW,EX31 1RW,DEVON,51.08264,-4.0594049,,12-70,,,,,,,
746,,FAIRFORD HOSPITAL,THE CROFT,FAIRFORD,SW,GL7 4BB,GLOUCESTERSHIRE,51.707871,-1.7786741,,12-70,,,,,,,
